"","Site_Number","Site","Year","Month","Day","Season_Sampled","Response_Value","Response","Predictor_Value","Predictor"
"125",10,"AtascosaHighlandsAZ",1993,8,14,"Fall",74,"Richness",315.77,"Monsoon"
"126",10,"AtascosaHighlandsAZ",1993,8,14,"Fall",74,"Richness",36.5,"Tmax"
"127",10,"AtascosaHighlandsAZ",1993,8,14,"Fall",74,"Richness",14.3,"Tmin"
"128",10,"AtascosaHighlandsAZ",1993,8,14,"Fall",74,"Richness",425.95,"Winter"
"129",10,"AtascosaHighlandsAZ",1994,8,13,"Fall",3569,"Abundance",209.53,"Monsoon"
"130",10,"AtascosaHighlandsAZ",1994,8,13,"Fall",3569,"Abundance",37.5,"Tmax"
"131",10,"AtascosaHighlandsAZ",1994,8,13,"Fall",3569,"Abundance",16,"Tmin"
"132",10,"AtascosaHighlandsAZ",1994,8,13,"Fall",3569,"Abundance",223.56,"Winter"
"133",10,"AtascosaHighlandsAZ",1994,8,13,"Fall",64,"Richness",209.53,"Monsoon"
"134",10,"AtascosaHighlandsAZ",1994,8,13,"Fall",64,"Richness",37.5,"Tmax"
"135",10,"AtascosaHighlandsAZ",1994,8,13,"Fall",64,"Richness",16,"Tmin"
"136",10,"AtascosaHighlandsAZ",1994,8,13,"Fall",64,"Richness",223.56,"Winter"
"137",10,"AtascosaHighlandsAZ",1995,8,20,"Fall",2569,"Abundance",245.61,"Monsoon"
"138",10,"AtascosaHighlandsAZ",1995,8,20,"Fall",2569,"Abundance",40.3,"Tmax"
"139",10,"AtascosaHighlandsAZ",1995,8,20,"Fall",2569,"Abundance",16.2,"Tmin"
"140",10,"AtascosaHighlandsAZ",1995,8,20,"Fall",2569,"Abundance",423.59,"Winter"
"141",10,"AtascosaHighlandsAZ",1995,8,20,"Fall",76,"Richness",245.61,"Monsoon"
"142",10,"AtascosaHighlandsAZ",1995,8,20,"Fall",76,"Richness",40.3,"Tmax"
"143",10,"AtascosaHighlandsAZ",1995,8,20,"Fall",76,"Richness",16.2,"Tmin"
"144",10,"AtascosaHighlandsAZ",1995,8,20,"Fall",76,"Richness",423.59,"Winter"
"145",10,"AtascosaHighlandsAZ",1996,8,18,"Fall",7958,"Abundance",332.31,"Monsoon"
"146",10,"AtascosaHighlandsAZ",1996,8,18,"Fall",7958,"Abundance",36.4,"Tmax"
"147",10,"AtascosaHighlandsAZ",1996,8,18,"Fall",7958,"Abundance",16.6,"Tmin"
"148",10,"AtascosaHighlandsAZ",1996,8,18,"Fall",7958,"Abundance",114.26,"Winter"
"149",10,"AtascosaHighlandsAZ",1996,8,18,"Fall",68,"Richness",332.31,"Monsoon"
"150",10,"AtascosaHighlandsAZ",1996,8,18,"Fall",68,"Richness",36.4,"Tmax"
"151",10,"AtascosaHighlandsAZ",1996,8,18,"Fall",68,"Richness",16.6,"Tmin"
"152",10,"AtascosaHighlandsAZ",1996,8,18,"Fall",68,"Richness",114.26,"Winter"
"153",10,"AtascosaHighlandsAZ",1997,8,16,"Fall",5281,"Abundance",266.39,"Monsoon"
"154",10,"AtascosaHighlandsAZ",1997,8,16,"Fall",5281,"Abundance",36.1,"Tmax"
"155",10,"AtascosaHighlandsAZ",1997,8,16,"Fall",5281,"Abundance",16.2,"Tmin"
"156",10,"AtascosaHighlandsAZ",1997,8,16,"Fall",5281,"Abundance",185.7,"Winter"
"157",10,"AtascosaHighlandsAZ",1997,8,16,"Fall",81,"Richness",266.39,"Monsoon"
"158",10,"AtascosaHighlandsAZ",1997,8,16,"Fall",81,"Richness",36.1,"Tmax"
"159",10,"AtascosaHighlandsAZ",1997,8,16,"Fall",81,"Richness",16.2,"Tmin"
"160",10,"AtascosaHighlandsAZ",1997,8,16,"Fall",81,"Richness",185.7,"Winter"
"161",10,"AtascosaHighlandsAZ",1998,8,15,"Fall",4065,"Abundance",406.79,"Monsoon"
"162",10,"AtascosaHighlandsAZ",1998,8,15,"Fall",4065,"Abundance",36.5,"Tmax"
"163",10,"AtascosaHighlandsAZ",1998,8,15,"Fall",4065,"Abundance",16.6,"Tmin"
"164",10,"AtascosaHighlandsAZ",1998,8,15,"Fall",4065,"Abundance",347.54,"Winter"
"165",10,"AtascosaHighlandsAZ",1998,8,15,"Fall",86,"Richness",406.79,"Monsoon"
"166",10,"AtascosaHighlandsAZ",1998,8,15,"Fall",86,"Richness",36.5,"Tmax"
"167",10,"AtascosaHighlandsAZ",1998,8,15,"Fall",86,"Richness",16.6,"Tmin"
"168",10,"AtascosaHighlandsAZ",1998,8,15,"Fall",86,"Richness",347.54,"Winter"
"169",10,"AtascosaHighlandsAZ",1999,8,14,"Fall",3688,"Abundance",343.47,"Monsoon"
"170",10,"AtascosaHighlandsAZ",1999,8,14,"Fall",3688,"Abundance",34.1,"Tmax"
"171",10,"AtascosaHighlandsAZ",1999,8,14,"Fall",3688,"Abundance",15.4,"Tmin"
"172",10,"AtascosaHighlandsAZ",1999,8,14,"Fall",3688,"Abundance",133.02,"Winter"
"173",10,"AtascosaHighlandsAZ",1999,8,14,"Fall",79,"Richness",343.47,"Monsoon"
"174",10,"AtascosaHighlandsAZ",1999,8,14,"Fall",79,"Richness",34.1,"Tmax"
"175",10,"AtascosaHighlandsAZ",1999,8,14,"Fall",79,"Richness",15.4,"Tmin"
"176",10,"AtascosaHighlandsAZ",1999,8,14,"Fall",79,"Richness",133.02,"Winter"
"177",10,"AtascosaHighlandsAZ",2000,8,19,"Fall",8694,"Abundance",217.47,"Monsoon"
"178",10,"AtascosaHighlandsAZ",2000,8,19,"Fall",8694,"Abundance",36.6,"Tmax"
"179",10,"AtascosaHighlandsAZ",2000,8,19,"Fall",8694,"Abundance",17,"Tmin"
"180",10,"AtascosaHighlandsAZ",2000,8,19,"Fall",8694,"Abundance",42.52,"Winter"
"181",10,"AtascosaHighlandsAZ",2000,8,19,"Fall",74,"Richness",217.47,"Monsoon"
"182",10,"AtascosaHighlandsAZ",2000,8,19,"Fall",74,"Richness",36.6,"Tmax"
"183",10,"AtascosaHighlandsAZ",2000,8,19,"Fall",74,"Richness",17,"Tmin"
"184",10,"AtascosaHighlandsAZ",2000,8,19,"Fall",74,"Richness",42.52,"Winter"
"185",10,"AtascosaHighlandsAZ",2001,8,18,"Fall",6059,"Abundance",249.68,"Monsoon"
"186",10,"AtascosaHighlandsAZ",2001,8,18,"Fall",6059,"Abundance",34.5,"Tmax"
"187",10,"AtascosaHighlandsAZ",2001,8,18,"Fall",6059,"Abundance",16.6,"Tmin"
"188",10,"AtascosaHighlandsAZ",2001,8,18,"Fall",6059,"Abundance",461.91,"Winter"
"189",10,"AtascosaHighlandsAZ",2001,8,18,"Fall",80,"Richness",249.68,"Monsoon"
"190",10,"AtascosaHighlandsAZ",2001,8,18,"Fall",80,"Richness",34.5,"Tmax"
"191",10,"AtascosaHighlandsAZ",2001,8,18,"Fall",80,"Richness",16.6,"Tmin"
"192",10,"AtascosaHighlandsAZ",2001,8,18,"Fall",80,"Richness",461.91,"Winter"
"193",11,"SabinoCanyonAZ",1991,7,27,"Fall",66,"Abundance",187.58,"Monsoon"
"194",11,"SabinoCanyonAZ",1991,7,27,"Fall",66,"Abundance",36.3,"Tmax"
"195",11,"SabinoCanyonAZ",1991,7,27,"Fall",66,"Abundance",17,"Tmin"
"196",11,"SabinoCanyonAZ",1991,7,27,"Fall",66,"Abundance",393.33,"Winter"
"197",11,"SabinoCanyonAZ",1991,7,27,"Fall",8,"Richness",187.58,"Monsoon"
"198",11,"SabinoCanyonAZ",1991,7,27,"Fall",8,"Richness",36.3,"Tmax"
"199",11,"SabinoCanyonAZ",1991,7,27,"Fall",8,"Richness",17,"Tmin"
"200",11,"SabinoCanyonAZ",1991,7,27,"Fall",8,"Richness",393.33,"Winter"
"201",11,"SabinoCanyonAZ",1992,7,26,"Fall",190,"Abundance",266.84,"Monsoon"
"202",11,"SabinoCanyonAZ",1992,7,26,"Fall",190,"Abundance",37.8,"Tmax"
"203",11,"SabinoCanyonAZ",1992,7,26,"Fall",190,"Abundance",14.8,"Tmin"
"204",11,"SabinoCanyonAZ",1992,7,26,"Fall",190,"Abundance",444.8,"Winter"
"205",11,"SabinoCanyonAZ",1992,7,26,"Fall",24,"Richness",266.84,"Monsoon"
"206",11,"SabinoCanyonAZ",1992,7,26,"Fall",24,"Richness",37.8,"Tmax"
"207",11,"SabinoCanyonAZ",1992,7,26,"Fall",24,"Richness",14.8,"Tmin"
"208",11,"SabinoCanyonAZ",1992,7,26,"Fall",24,"Richness",444.8,"Winter"
"209",11,"SabinoCanyonAZ",1993,7,30,"Fall",333,"Abundance",364.68,"Monsoon"
"210",11,"SabinoCanyonAZ",1993,7,30,"Fall",333,"Abundance",35.8,"Tmax"
"211",11,"SabinoCanyonAZ",1993,7,30,"Fall",333,"Abundance",16.1,"Tmin"
"212",11,"SabinoCanyonAZ",1993,7,30,"Fall",333,"Abundance",699.98,"Winter"
"213",11,"SabinoCanyonAZ",1993,7,30,"Fall",36,"Richness",364.68,"Monsoon"
"214",11,"SabinoCanyonAZ",1993,7,30,"Fall",36,"Richness",35.8,"Tmax"
"215",11,"SabinoCanyonAZ",1993,7,30,"Fall",36,"Richness",16.1,"Tmin"
"216",11,"SabinoCanyonAZ",1993,7,30,"Fall",36,"Richness",699.98,"Winter"
"217",11,"SabinoCanyonAZ",1994,7,22,"Fall",781,"Abundance",203.85,"Monsoon"
"218",11,"SabinoCanyonAZ",1994,7,22,"Fall",781,"Abundance",40,"Tmax"
"219",11,"SabinoCanyonAZ",1994,7,22,"Fall",781,"Abundance",16.3,"Tmin"
"220",11,"SabinoCanyonAZ",1994,7,22,"Fall",781,"Abundance",346.72,"Winter"
"221",11,"SabinoCanyonAZ",1994,7,22,"Fall",46,"Richness",203.85,"Monsoon"
"222",11,"SabinoCanyonAZ",1994,7,22,"Fall",46,"Richness",40,"Tmax"
"223",11,"SabinoCanyonAZ",1994,7,22,"Fall",46,"Richness",16.3,"Tmin"
"224",11,"SabinoCanyonAZ",1994,7,22,"Fall",46,"Richness",346.72,"Winter"
"225",11,"SabinoCanyonAZ",1995,7,29,"Fall",1053,"Abundance",197.97,"Monsoon"
"226",11,"SabinoCanyonAZ",1995,7,29,"Fall",1053,"Abundance",40.7,"Tmax"
"227",11,"SabinoCanyonAZ",1995,7,29,"Fall",1053,"Abundance",16.1,"Tmin"
"228",11,"SabinoCanyonAZ",1995,7,29,"Fall",1053,"Abundance",537.09,"Winter"
"229",11,"SabinoCanyonAZ",1995,7,29,"Fall",23,"Richness",197.97,"Monsoon"
"230",11,"SabinoCanyonAZ",1995,7,29,"Fall",23,"Richness",40.7,"Tmax"
"231",11,"SabinoCanyonAZ",1995,7,29,"Fall",23,"Richness",16.1,"Tmin"
"232",11,"SabinoCanyonAZ",1995,7,29,"Fall",23,"Richness",537.09,"Winter"
"233",11,"SabinoCanyonAZ",1996,7,27,"Fall",118,"Abundance",241.35,"Monsoon"
"234",11,"SabinoCanyonAZ",1996,7,27,"Fall",118,"Abundance",36.2,"Tmax"
"235",11,"SabinoCanyonAZ",1996,7,27,"Fall",118,"Abundance",16.4,"Tmin"
"236",11,"SabinoCanyonAZ",1996,7,27,"Fall",118,"Abundance",157.46,"Winter"
"237",11,"SabinoCanyonAZ",1996,7,27,"Fall",16,"Richness",241.35,"Monsoon"
"238",11,"SabinoCanyonAZ",1996,7,27,"Fall",16,"Richness",36.2,"Tmax"
"239",11,"SabinoCanyonAZ",1996,7,27,"Fall",16,"Richness",16.4,"Tmin"
"240",11,"SabinoCanyonAZ",1996,7,27,"Fall",16,"Richness",157.46,"Winter"
"241",11,"SabinoCanyonAZ",1997,7,26,"Fall",115,"Abundance",191.51,"Monsoon"
"242",11,"SabinoCanyonAZ",1997,7,26,"Fall",115,"Abundance",37.9,"Tmax"
"243",11,"SabinoCanyonAZ",1997,7,26,"Fall",115,"Abundance",17,"Tmin"
"244",11,"SabinoCanyonAZ",1997,7,26,"Fall",115,"Abundance",258.55,"Winter"
"245",11,"SabinoCanyonAZ",1997,7,26,"Fall",16,"Richness",191.51,"Monsoon"
"246",11,"SabinoCanyonAZ",1997,7,26,"Fall",16,"Richness",37.9,"Tmax"
"247",11,"SabinoCanyonAZ",1997,7,26,"Fall",16,"Richness",17,"Tmin"
"248",11,"SabinoCanyonAZ",1997,7,26,"Fall",16,"Richness",258.55,"Winter"
"249",11,"SabinoCanyonAZ",1998,8,1,"Fall",221,"Abundance",269.98,"Monsoon"
"250",11,"SabinoCanyonAZ",1998,8,1,"Fall",221,"Abundance",39.5,"Tmax"
"251",11,"SabinoCanyonAZ",1998,8,1,"Fall",221,"Abundance",16.3,"Tmin"
"252",11,"SabinoCanyonAZ",1998,8,1,"Fall",221,"Abundance",535.9,"Winter"
"253",11,"SabinoCanyonAZ",1998,8,1,"Fall",22,"Richness",269.98,"Monsoon"
"254",11,"SabinoCanyonAZ",1998,8,1,"Fall",22,"Richness",39.5,"Tmax"
"255",11,"SabinoCanyonAZ",1998,8,1,"Fall",22,"Richness",16.3,"Tmin"
"256",11,"SabinoCanyonAZ",1998,8,1,"Fall",22,"Richness",535.9,"Winter"
"257",11,"SabinoCanyonAZ",2000,7,26,"Fall",978,"Abundance",211.38,"Monsoon"
"258",11,"SabinoCanyonAZ",2000,7,26,"Fall",978,"Abundance",37.9,"Tmax"
"259",11,"SabinoCanyonAZ",2000,7,26,"Fall",978,"Abundance",16.6,"Tmin"
"260",11,"SabinoCanyonAZ",2000,7,26,"Fall",978,"Abundance",69.29,"Winter"
"261",11,"SabinoCanyonAZ",2000,7,26,"Fall",36,"Richness",211.38,"Monsoon"
"262",11,"SabinoCanyonAZ",2000,7,26,"Fall",36,"Richness",37.9,"Tmax"
"263",11,"SabinoCanyonAZ",2000,7,26,"Fall",36,"Richness",16.6,"Tmin"
"264",11,"SabinoCanyonAZ",2000,7,26,"Fall",36,"Richness",69.29,"Winter"
"265",11,"SabinoCanyonAZ",2001,7,18,"Fall",379,"Abundance",210.23,"Monsoon"
"266",11,"SabinoCanyonAZ",2001,7,18,"Fall",379,"Abundance",38.4,"Tmax"
"267",11,"SabinoCanyonAZ",2001,7,18,"Fall",379,"Abundance",16.5,"Tmin"
"268",11,"SabinoCanyonAZ",2001,7,18,"Fall",379,"Abundance",583.11,"Winter"
"269",11,"SabinoCanyonAZ",2001,7,18,"Fall",42,"Richness",210.23,"Monsoon"
"270",11,"SabinoCanyonAZ",2001,7,18,"Fall",42,"Richness",38.4,"Tmax"
"271",11,"SabinoCanyonAZ",2001,7,18,"Fall",42,"Richness",16.5,"Tmin"
"272",11,"SabinoCanyonAZ",2001,7,18,"Fall",42,"Richness",583.11,"Winter"
"273",11,"SabinoCanyonAZ",2002,7,31,"Fall",72,"Abundance",178.15,"Monsoon"
"274",11,"SabinoCanyonAZ",2002,7,31,"Fall",72,"Abundance",37.7,"Tmax"
"275",11,"SabinoCanyonAZ",2002,7,31,"Fall",72,"Abundance",18,"Tmin"
"276",11,"SabinoCanyonAZ",2002,7,31,"Fall",72,"Abundance",136.74,"Winter"
"277",11,"SabinoCanyonAZ",2002,7,31,"Fall",19,"Richness",178.15,"Monsoon"
"278",11,"SabinoCanyonAZ",2002,7,31,"Fall",19,"Richness",37.7,"Tmax"
"279",11,"SabinoCanyonAZ",2002,7,31,"Fall",19,"Richness",18,"Tmin"
"280",11,"SabinoCanyonAZ",2002,7,31,"Fall",19,"Richness",136.74,"Winter"
"281",11,"SabinoCanyonAZ",2008,7,19,"Fall",216,"Abundance",238.77,"Monsoon"
"282",11,"SabinoCanyonAZ",2008,7,19,"Fall",216,"Abundance",38.3,"Tmax"
"283",11,"SabinoCanyonAZ",2008,7,19,"Fall",216,"Abundance",15.8,"Tmin"
"284",11,"SabinoCanyonAZ",2008,7,19,"Fall",216,"Abundance",239.13,"Winter"
"285",11,"SabinoCanyonAZ",2008,7,19,"Fall",32,"Richness",238.77,"Monsoon"
"286",11,"SabinoCanyonAZ",2008,7,19,"Fall",32,"Richness",38.3,"Tmax"
"287",11,"SabinoCanyonAZ",2008,7,19,"Fall",32,"Richness",15.8,"Tmin"
"288",11,"SabinoCanyonAZ",2008,7,19,"Fall",32,"Richness",239.13,"Winter"
"289",11,"SabinoCanyonAZ",2009,7,18,"Fall",519,"Abundance",149.27,"Monsoon"
"290",11,"SabinoCanyonAZ",2009,7,18,"Fall",519,"Abundance",37.1,"Tmax"
"291",11,"SabinoCanyonAZ",2009,7,18,"Fall",519,"Abundance",13.4,"Tmin"
"292",11,"SabinoCanyonAZ",2009,7,18,"Fall",519,"Abundance",141.14,"Winter"
"293",11,"SabinoCanyonAZ",2009,7,18,"Fall",49,"Richness",149.27,"Monsoon"
"294",11,"SabinoCanyonAZ",2009,7,18,"Fall",49,"Richness",37.1,"Tmax"
"295",11,"SabinoCanyonAZ",2009,7,18,"Fall",49,"Richness",13.4,"Tmin"
"296",11,"SabinoCanyonAZ",2009,7,18,"Fall",49,"Richness",141.14,"Winter"
"297",11,"SabinoCanyonAZ",2010,7,17,"Fall",1806,"Abundance",227.4,"Monsoon"
"298",11,"SabinoCanyonAZ",2010,7,17,"Fall",1806,"Abundance",37.8,"Tmax"
"299",11,"SabinoCanyonAZ",2010,7,17,"Fall",1806,"Abundance",17.1,"Tmin"
"300",11,"SabinoCanyonAZ",2010,7,17,"Fall",1806,"Abundance",400.36,"Winter"
"301",11,"SabinoCanyonAZ",2010,7,17,"Fall",59,"Richness",227.4,"Monsoon"
"302",11,"SabinoCanyonAZ",2010,7,17,"Fall",59,"Richness",37.8,"Tmax"
"303",11,"SabinoCanyonAZ",2010,7,17,"Fall",59,"Richness",17.1,"Tmin"
"304",11,"SabinoCanyonAZ",2010,7,17,"Fall",59,"Richness",400.36,"Winter"
"305",11,"SabinoCanyonAZ",2011,4,2,"Spring",584,"Abundance",224.5,"Monsoon"
"306",11,"SabinoCanyonAZ",2011,4,2,"Spring",584,"Abundance",31.4,"Tmax"
"307",11,"SabinoCanyonAZ",2011,4,2,"Spring",584,"Abundance",1.7,"Tmin"
"308",11,"SabinoCanyonAZ",2011,4,2,"Spring",584,"Abundance",220.63,"Winter"
"309",11,"SabinoCanyonAZ",2011,4,2,"Spring",48,"Richness",224.5,"Monsoon"
"310",11,"SabinoCanyonAZ",2011,4,2,"Spring",48,"Richness",31.4,"Tmax"
"311",11,"SabinoCanyonAZ",2011,4,2,"Spring",48,"Richness",1.7,"Tmin"
"312",11,"SabinoCanyonAZ",2011,4,2,"Spring",48,"Richness",220.63,"Winter"
"313",11,"SabinoCanyonAZ",2011,7,16,"Fall",795,"Abundance",224.5,"Monsoon"
"314",11,"SabinoCanyonAZ",2011,7,16,"Fall",795,"Abundance",40,"Tmax"
"315",11,"SabinoCanyonAZ",2011,7,16,"Fall",795,"Abundance",15,"Tmin"
"316",11,"SabinoCanyonAZ",2011,7,16,"Fall",795,"Abundance",220.63,"Winter"
"317",11,"SabinoCanyonAZ",2011,7,16,"Fall",40,"Richness",224.5,"Monsoon"
"318",11,"SabinoCanyonAZ",2011,7,16,"Fall",40,"Richness",40,"Tmax"
"319",11,"SabinoCanyonAZ",2011,7,16,"Fall",40,"Richness",15,"Tmin"
"320",11,"SabinoCanyonAZ",2011,7,16,"Fall",40,"Richness",220.63,"Winter"
"321",11,"SabinoCanyonAZ",2012,3,25,"Spring",1079,"Abundance",244.17,"Monsoon"
"322",11,"SabinoCanyonAZ",2012,3,25,"Spring",1079,"Abundance",26,"Tmax"
"323",11,"SabinoCanyonAZ",2012,3,25,"Spring",1079,"Abundance",-3.4,"Tmin"
"324",11,"SabinoCanyonAZ",2012,3,25,"Spring",1079,"Abundance",257.88,"Winter"
"325",11,"SabinoCanyonAZ",2012,3,25,"Spring",63,"Richness",244.17,"Monsoon"
"326",11,"SabinoCanyonAZ",2012,3,25,"Spring",63,"Richness",26,"Tmax"
"327",11,"SabinoCanyonAZ",2012,3,25,"Spring",63,"Richness",-3.4,"Tmin"
"328",11,"SabinoCanyonAZ",2012,3,25,"Spring",63,"Richness",257.88,"Winter"
"329",11,"SabinoCanyonAZ",2012,7,21,"Fall",216,"Abundance",244.17,"Monsoon"
"330",11,"SabinoCanyonAZ",2012,7,21,"Fall",216,"Abundance",37.7,"Tmax"
"331",11,"SabinoCanyonAZ",2012,7,21,"Fall",216,"Abundance",16,"Tmin"
"332",11,"SabinoCanyonAZ",2012,7,21,"Fall",216,"Abundance",257.88,"Winter"
"333",11,"SabinoCanyonAZ",2012,7,21,"Fall",40,"Richness",244.17,"Monsoon"
"334",11,"SabinoCanyonAZ",2012,7,21,"Fall",40,"Richness",37.7,"Tmax"
"335",11,"SabinoCanyonAZ",2012,7,21,"Fall",40,"Richness",16,"Tmin"
"336",11,"SabinoCanyonAZ",2012,7,21,"Fall",40,"Richness",257.88,"Winter"
"337",11,"SabinoCanyonAZ",2013,4,7,"Spring",1264,"Abundance",258.15,"Monsoon"
"338",11,"SabinoCanyonAZ",2013,4,7,"Spring",1264,"Abundance",28.1,"Tmax"
"339",11,"SabinoCanyonAZ",2013,4,7,"Spring",1264,"Abundance",0.6,"Tmin"
"340",11,"SabinoCanyonAZ",2013,4,7,"Spring",1264,"Abundance",198.73,"Winter"
"341",11,"SabinoCanyonAZ",2013,4,7,"Spring",61,"Richness",258.15,"Monsoon"
"342",11,"SabinoCanyonAZ",2013,4,7,"Spring",61,"Richness",28.1,"Tmax"
"343",11,"SabinoCanyonAZ",2013,4,7,"Spring",61,"Richness",0.6,"Tmin"
"344",11,"SabinoCanyonAZ",2013,4,7,"Spring",61,"Richness",198.73,"Winter"
"345",11,"SabinoCanyonAZ",2013,7,20,"Fall",434,"Abundance",258.15,"Monsoon"
"346",11,"SabinoCanyonAZ",2013,7,20,"Fall",434,"Abundance",38.2,"Tmax"
"347",11,"SabinoCanyonAZ",2013,7,20,"Fall",434,"Abundance",18.1,"Tmin"
"348",11,"SabinoCanyonAZ",2013,7,20,"Fall",434,"Abundance",198.73,"Winter"
"349",11,"SabinoCanyonAZ",2013,7,20,"Fall",39,"Richness",258.15,"Monsoon"
"350",11,"SabinoCanyonAZ",2013,7,20,"Fall",39,"Richness",38.2,"Tmax"
"351",11,"SabinoCanyonAZ",2013,7,20,"Fall",39,"Richness",18.1,"Tmin"
"352",11,"SabinoCanyonAZ",2013,7,20,"Fall",39,"Richness",198.73,"Winter"
"353",11,"SabinoCanyonAZ",2014,4,6,"Spring",2453,"Abundance",333.51,"Monsoon"
"354",11,"SabinoCanyonAZ",2014,4,6,"Spring",2453,"Abundance",24.8,"Tmax"
"355",11,"SabinoCanyonAZ",2014,4,6,"Spring",2453,"Abundance",1.9,"Tmin"
"356",11,"SabinoCanyonAZ",2014,4,6,"Spring",2453,"Abundance",137.51,"Winter"
"357",11,"SabinoCanyonAZ",2014,4,6,"Spring",58,"Richness",333.51,"Monsoon"
"358",11,"SabinoCanyonAZ",2014,4,6,"Spring",58,"Richness",24.8,"Tmax"
"359",11,"SabinoCanyonAZ",2014,4,6,"Spring",58,"Richness",1.9,"Tmin"
"360",11,"SabinoCanyonAZ",2014,4,6,"Spring",58,"Richness",137.51,"Winter"
"361",11,"SabinoCanyonAZ",2014,7,19,"Fall",359,"Abundance",333.51,"Monsoon"
"362",11,"SabinoCanyonAZ",2014,7,19,"Fall",359,"Abundance",36.4,"Tmax"
"363",11,"SabinoCanyonAZ",2014,7,19,"Fall",359,"Abundance",16.9,"Tmin"
"364",11,"SabinoCanyonAZ",2014,7,19,"Fall",359,"Abundance",137.51,"Winter"
"365",11,"SabinoCanyonAZ",2014,7,19,"Fall",36,"Richness",333.51,"Monsoon"
"366",11,"SabinoCanyonAZ",2014,7,19,"Fall",36,"Richness",36.4,"Tmax"
"367",11,"SabinoCanyonAZ",2014,7,19,"Fall",36,"Richness",16.9,"Tmin"
"368",11,"SabinoCanyonAZ",2014,7,19,"Fall",36,"Richness",137.51,"Winter"
"369",11,"SabinoCanyonAZ",2015,3,29,"Spring",3421,"Abundance",550.62,"Monsoon"
"370",11,"SabinoCanyonAZ",2015,3,29,"Spring",3421,"Abundance",27.8,"Tmax"
"371",11,"SabinoCanyonAZ",2015,3,29,"Spring",3421,"Abundance",0.9,"Tmin"
"372",11,"SabinoCanyonAZ",2015,3,29,"Spring",3421,"Abundance",421.29,"Winter"
"373",11,"SabinoCanyonAZ",2015,3,29,"Spring",67,"Richness",550.62,"Monsoon"
"374",11,"SabinoCanyonAZ",2015,3,29,"Spring",67,"Richness",27.8,"Tmax"
"375",11,"SabinoCanyonAZ",2015,3,29,"Spring",67,"Richness",0.9,"Tmin"
"376",11,"SabinoCanyonAZ",2015,3,29,"Spring",67,"Richness",421.29,"Winter"
"377",11,"SabinoCanyonAZ",2015,7,18,"Fall",262,"Abundance",550.62,"Monsoon"
"378",11,"SabinoCanyonAZ",2015,7,18,"Fall",262,"Abundance",38,"Tmax"
"379",11,"SabinoCanyonAZ",2015,7,18,"Fall",262,"Abundance",18,"Tmin"
"380",11,"SabinoCanyonAZ",2015,7,18,"Fall",262,"Abundance",421.29,"Winter"
"381",11,"SabinoCanyonAZ",2015,7,18,"Fall",42,"Richness",550.62,"Monsoon"
"382",11,"SabinoCanyonAZ",2015,7,18,"Fall",42,"Richness",38,"Tmax"
"383",11,"SabinoCanyonAZ",2015,7,18,"Fall",42,"Richness",18,"Tmin"
"384",11,"SabinoCanyonAZ",2015,7,18,"Fall",42,"Richness",421.29,"Winter"
"385",11,"SabinoCanyonAZ",2016,4,3,"Spring",1693,"Abundance",219.55,"Monsoon"
"386",11,"SabinoCanyonAZ",2016,4,3,"Spring",1693,"Abundance",27,"Tmax"
"387",11,"SabinoCanyonAZ",2016,4,3,"Spring",1693,"Abundance",0.4,"Tmin"
"388",11,"SabinoCanyonAZ",2016,4,3,"Spring",1693,"Abundance",362.11,"Winter"
"389",11,"SabinoCanyonAZ",2016,4,3,"Spring",61,"Richness",219.55,"Monsoon"
"390",11,"SabinoCanyonAZ",2016,4,3,"Spring",61,"Richness",27,"Tmax"
"391",11,"SabinoCanyonAZ",2016,4,3,"Spring",61,"Richness",0.4,"Tmin"
"392",11,"SabinoCanyonAZ",2016,4,3,"Spring",61,"Richness",362.11,"Winter"
"393",11,"SabinoCanyonAZ",2016,7,16,"Fall",850,"Abundance",219.55,"Monsoon"
"394",11,"SabinoCanyonAZ",2016,7,16,"Fall",850,"Abundance",39.9,"Tmax"
"395",11,"SabinoCanyonAZ",2016,7,16,"Fall",850,"Abundance",16.7,"Tmin"
"396",11,"SabinoCanyonAZ",2016,7,16,"Fall",850,"Abundance",362.11,"Winter"
"397",11,"SabinoCanyonAZ",2016,7,16,"Fall",56,"Richness",219.55,"Monsoon"
"398",11,"SabinoCanyonAZ",2016,7,16,"Fall",56,"Richness",39.9,"Tmax"
"399",11,"SabinoCanyonAZ",2016,7,16,"Fall",56,"Richness",16.7,"Tmin"
"400",11,"SabinoCanyonAZ",2016,7,16,"Fall",56,"Richness",362.11,"Winter"
"401",11,"SabinoCanyonAZ",2017,3,26,"Spring",2200,"Abundance",314.03,"Monsoon"
"402",11,"SabinoCanyonAZ",2017,3,26,"Spring",2200,"Abundance",28.9,"Tmax"
"403",11,"SabinoCanyonAZ",2017,3,26,"Spring",2200,"Abundance",-1.5,"Tmin"
"404",11,"SabinoCanyonAZ",2017,3,26,"Spring",2200,"Abundance",265.07,"Winter"
"405",11,"SabinoCanyonAZ",2017,3,26,"Spring",63,"Richness",314.03,"Monsoon"
"406",11,"SabinoCanyonAZ",2017,3,26,"Spring",63,"Richness",28.9,"Tmax"
"407",11,"SabinoCanyonAZ",2017,3,26,"Spring",63,"Richness",-1.5,"Tmin"
"408",11,"SabinoCanyonAZ",2017,3,26,"Spring",63,"Richness",265.07,"Winter"
